All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : ECOLI_B.fasta
SeqY filename        : ECOLI_K12.fasta
SeqX name            : NZ_CP014268.2
SeqY name            : NZ_CP009789.1
SeqX length          : 4478958
SeqY length          : 4558660
Min.fragment.length  : 64
Min.Identity         : 80
Tot Hits (seeds)     : 75136
Tot Hits (seeds) used: 6080
Total fragments      : 2242
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,4243778,2540387,4243866,2540475,f,0,89,268,78,87.64,87.64,0,0
Frag,4274524,2529393,4274669,2529538,f,0,146,480,133,91.10,91.10,0,0
Frag,2236615,489457,2236680,489522,f,0,66,192,57,86.36,86.36,0,0
Frag,2315810,566255,2317042,567487,f,0,1233,4908,1230,99.76,99.76,0,0
Frag,2797384,1046607,2798153,1047376,f,0,770,3000,760,98.70,98.70,0,0
Frag,2857165,1077686,2857269,1077790,f,0,105,252,84,80.00,80.00,0,0
Frag,2489422,696227,2489569,696374,f,0,148,448,130,87.84,87.84,0,0
Frag,4079363,2282134,4079435,2282206,f,0,73,212,63,86.30,86.30,0,0
Frag,2155446,315788,2156700,317042,f,0,1255,5012,1254,99.92,99.92,0,0
Frag,4071590,2227986,4072357,2228753,f,0,768,3064,767,99.87,99.87,0,0
Frag,2629200,696256,2629311,696367,f,0,112,352,100,89.29,89.29,0,0
Frag,2553054,604828,2554419,606193,f,0,1366,5392,1357,99.34,99.34,0,0
Frag,2938624,982792,2938712,982880,f,0,89,228,73,82.02,82.02,0,0
Frag,4243779,2282123,4243867,2282211,f,0,89,260,77,86.52,86.52,0,0
Frag,3905390,1936193,3905488,1936291,f,0,99,308,88,88.89,88.89,0,0
Frag,2804066,834417,2804143,834494,f,0,78,264,72,92.31,92.31,0,0
Frag,3589574,1617445,3590908,1618779,f,0,1335,5244,1323,99.10,99.10,0,0
Frag,2315810,315810,2317047,317047,f,0,1238,4912,1233,99.60,99.60,0,0
Frag,3650093,1617445,3651427,1618779,f,0,1335,5332,1334,99.93,99.93,0,0
Frag,3576490,1532711,3576574,1532795,f,0,85,260,75,88.24,88.24,0,0
Frag,3576490,1532533,3576578,1532621,f,0,89,268,78,87.64,87.64,0,0
Frag,2917974,829107,2918087,829220,f,0,114,360,102,89.47,89.47,0,0
Frag,3905360,1797919,3905495,1798054,f,0,136,408,119,87.50,87.50,0,0
Frag,4376065,2227986,4376832,2228753,f,0,768,3072,768,100.00,100.00,0,0
Frag,2728981,577048,2729748,577815,f,0,768,3048,765,99.61,99.61,0,0
Frag,4161365,1982956,4161469,1983060,f,0,105,348,96,91.43,91.43,0,0
Frag,2917970,712078,2918110,712218,f,0,141,436,125,88.65,88.65,0,0
Frag,2917975,704656,2918086,704767,f,0,112,312,95,84.82,84.82,0,0
Frag,2819868,577048,2820635,577815,f,0,768,3072,768,100.00,100.00,0,0
Frag,3144044,896496,3144196,896648,f,0,153,452,133,86.93,86.93,0,0
Frag,3296272,1046609,3297039,1047376,f,0,768,3000,759,98.83,98.83,0,0
Frag,4208025,1936193,4208136,1936304,f,0,112,368,102,91.07,91.07,0,0
Frag,2917964,606925,2918114,607075,f,0,151,396,125,82.78,82.78,0,0
Frag,3360852,1046609,3361632,1047389,f,0,781,2996,765,97.95,97.95,0,0
Frag,3130927,778409,3131045,778527,f,0,119,476,119,100.00,100.00,0,0
Frag,3130605,777900,3130680,777975,f,0,76,304,76,100.00,100.00,0,0
Frag,3130918,778192,3131009,778283,f,0,92,328,87,94.57,94.57,0,0
Frag,3130725,777900,3130802,777977,f,0,78,312,78,100.00,100.00,0,0
Frag,3130847,777900,3130924,777977,f,0,78,312,78,100.00,100.00,0,0
Frag,3130925,777977,3131009,778061,f,0,85,316,82,96.47,96.47,0,0
Frag,3130605,777597,3130680,777672,f,0,76,304,76,100.00,100.00,0,0
Frag,3130725,777597,3130819,777691,f,0,95,316,87,91.58,91.58,0,0
Frag,3130847,777597,3130923,777673,f,0,77,308,77,100.00,100.00,0,0
Frag,3130926,777674,3131009,777757,f,0,84,312,81,96.43,96.43,0,0
Frag,3130927,777386,3131004,777463,f,0,78,312,78,100.00,100.00,0,0
Frag,4429004,2067757,4429344,2068097,f,0,341,1068,304,89.15,89.15,0,0
Frag,2939538,577048,2940306,577816,f,0,769,3060,767,99.74,99.74,0,0
Frag,3905358,1532645,3905427,1532714,f,0,70,200,60,85.71,85.71,0,0
Frag,3905358,1532467,3905427,1532536,f,0,70,200,60,85.71,85.71,0,0
Frag,3517300,1110416,3517375,1110491,f,0,76,192,62,81.58,81.58,0,0
Frag,4208006,1797930,4208160,1798084,f,0,155,484,138,89.03,89.03,0,0
Frag,2728976,291188,2729756,291968,f,0,781,3012,767,98.21,98.21,0,0
Frag,2728979,279720,2729748,280489,f,0,770,3008,761,98.83,98.83,0,0
Frag,3314007,829108,3314119,829220,f,0,113,380,104,92.04,92.04,0,0
Frag,2917976,430409,2918113,430546,f,0,138,368,115,83.33,83.33,0,0
Frag,2864640,374533,2864725,374618,f,0,86,232,72,83.72,83.72,0,0
Frag,2864640,374432,2864725,374517,f,0,86,224,71,82.56,82.56,0,0
Frag,3605556,1110417,3605666,1110527,f,0,111,324,96,86.49,86.49,0,0
Frag,3084240,577048,3085007,577815,f,0,768,3064,767,99.87,99.87,0,0
Frag,2819868,291193,2820635,291960,f,0,768,3000,759,98.83,98.83,0,0
Frag,2701744,167919,2702453,168628,f,0,710,2832,709,99.86,99.86,0,0
Frag,4472813,1936193,4472912,1936292,f,0,100,304,88,88.00,88.00,0,0
Frag,2553053,15374,2554419,16740,f,0,1367,5396,1358,99.34,99.34,0,0
Frag,2819867,279721,2820645,280499,f,0,779,3020,767,98.46,98.46,0,0
Frag,3576439,981175,3576583,981319,f,0,145,444,128,88.28,88.28,0,0
Frag,3314004,712080,3314143,712219,f,0,140,408,121,86.43,86.43,0,0
Frag,3314007,704656,3314122,704771,f,0,116,352,102,87.93,87.93,0,0
Frag,2939538,291193,2940306,291961,f,0,769,3012,761,98.96,98.96,0,0
Frag,2939537,279721,2940306,280490,f,0,770,3016,762,98.96,98.96,0,0
Frag,4472813,1797949,4472912,1798048,f,0,100,312,89,89.00,89.00,0,0
Frag,4208060,1532533,4208147,1532620,f,0,88,264,77,87.50,87.50,0,0
Frag,3576420,896491,3576583,896654,f,0,164,432,136,82.93,82.93,0,0
Frag,4193050,1512101,4194340,1513391,f,0,1291,4940,1263,97.83,97.83,0,0
Frag,4233795,1551069,4235298,1552572,f,0,1504,5552,1446,96.14,96.14,0,0
Frag,3517301,812405,3517430,812534,f,0,130,384,113,86.92,86.92,0,0
Frag,2728974,19788,2729748,20562,f,0,775,3052,769,99.23,99.23,0,0
Frag,2917971,138681,2918114,138824,f,0,144,416,124,86.11,86.11,0,0
Frag,3084240,291193,3085007,291960,f,0,768,3000,759,98.83,98.83,0,0
Frag,2819868,19795,2820635,20562,f,0,768,3072,768,100.00,100.00,0,0
Frag,3084240,279722,3085010,280492,f,0,771,3004,761,98.70,98.70,0,0
Frag,3517301,704657,3517375,704731,f,0,75,204,63,84.00,84.00,0,0
Frag,3451088,604830,3452452,606194,f,0,1365,5404,1358,99.49,99.49,0,0
Frag,3381226,500896,3381311,500981,f,0,86,232,72,83.72,83.72,0,0
Frag,3314008,430409,3314143,430544,f,0,136,368,114,83.82,83.82,0,0
Frag,3605555,712083,3605666,712194,f,0,112,344,99,88.39,88.39,0,0
Frag,3812133,911826,3812419,912112,f,0,287,820,246,85.71,85.71,0,0
Frag,3605555,704656,3605680,704781,f,0,126,376,110,87.30,87.30,0,0
Frag,3517373,607010,3517437,607074,f,0,65,236,62,95.38,95.38,0,0
Frag,2939538,19795,2940305,20562,f,0,768,3056,766,99.74,99.74,0,0
Frag,3498984,577047,3499752,577815,f,0,769,3076,769,100.00,100.00,0,0
Frag,3905363,981164,3905488,981289,f,0,126,384,111,88.10,88.10,0,0
Frag,4427875,1449711,4428987,1450823,f,0,1113,4388,1105,99.28,99.28,0,0
Frag,3560953,566230,3562210,567487,f,0,1258,5016,1256,99.84,99.84,0,0
Frag,3605555,606936,3605669,607050,f,0,115,276,92,80.00,80.00,0,0
Frag,4267719,1252164,4267857,1252302,f,0,139,404,120,86.33,86.33,0,0
Frag,4267719,1251629,4267879,1251789,f,0,161,492,142,88.20,88.20,0,0
Frag,4268685,1252164,4268823,1252302,f,0,139,412,121,87.05,87.05,0,0
Frag,4267719,1251094,4267879,1251254,f,0,161,484,141,87.58,87.58,0,0
Frag,4268685,1251629,4268845,1251789,f,0,161,500,143,88.82,88.82,0,0
Frag,4268685,1251094,4268845,1251254,f,0,161,508,144,89.44,89.44,0,0
Frag,3415526,359580,3415609,359663,f,0,84,224,70,83.33,83.33,0,0
Frag,3415526,359380,3415609,359463,f,0,84,224,70,83.33,83.33,0,0
Frag,3084235,19790,3085007,20562,f,0,773,3068,770,99.61,99.61,0,0
Frag,4167247,1065221,4167313,1065287,f,0,67,180,56,83.58,83.58,0,0
Frag,3381224,249532,3381314,249622,f,0,91,228,74,81.32,81.32,0,0
Frag,3605556,430409,3605669,430522,f,0,114,320,97,85.09,85.09,0,0
Frag,3313997,138675,3314143,138821,f,0,147,412,125,85.03,85.03,0,0
Frag,4309546,1110427,4309658,1110539,f,0,113,340,99,87.61,87.61,0,0
Frag,3498984,291192,3499759,291967,f,0,776,3016,765,98.58,98.58,0,0
Frag,3905361,696227,3905488,696354,f,0,128,376,111,86.72,86.72,0,0
Frag,3498985,279722,3499752,280489,f,0,768,3000,759,98.83,98.83,0,0
Frag,4208001,981167,4208147,981313,f,0,147,436,128,87.07,87.07,0,0
Frag,3560956,315788,3562228,317060,f,0,1273,5012,1263,99.21,99.21,0,0
Frag,4161361,896522,4161426,896587,f,0,66,224,61,92.42,92.42,0,0
Frag,4079374,812477,4079439,812542,f,0,66,216,60,90.91,90.91,0,0
Frag,4274521,981164,4274669,981312,f,0,149,436,129,86.58,86.58,0,0
Frag,4208004,896505,4208151,896652,f,0,148,464,132,89.19,89.19,0,0
Frag,3604267,254670,3604398,254801,f,0,132,472,125,94.70,94.70,0,0
Frag,3517373,138759,3517437,138823,f,0,65,220,60,92.31,92.31,0,0
Frag,3451085,15374,3452452,16741,f,0,1368,5392,1358,99.27,99.27,0,0
Frag,4193074,734804,4193962,735692,f,0,889,3284,855,96.18,96.18,0,0
Frag,4193049,733513,4193207,733671,f,0,159,468,138,86.79,86.79,0,0
Frag,4193192,733655,4194340,734803,f,0,1149,4260,1107,96.34,96.34,0,0
Frag,4190687,730965,4191721,731999,f,0,1035,3868,1001,96.71,96.71,0,0
Frag,4193192,733275,4193430,733513,f,0,239,892,231,96.65,96.65,0,0
Frag,4187996,726403,4191748,730155,f,0,3753,14044,3632,96.78,96.78,0,0
Frag,4079374,607010,4079437,607073,f,0,64,216,59,92.19,92.19,0,0
Frag,4079298,606926,4079364,606992,f,0,67,204,59,88.06,88.06,0,0
Frag,3498985,19795,3499752,20562,f,0,768,3072,768,100.00,100.00,0,0
Frag,4309542,829115,4309647,829220,f,0,106,352,97,91.51,91.51,0,0
Frag,4071590,577048,4072360,577818,f,0,771,3076,770,99.87,99.87,0,0
Frag,4208004,696235,4208143,696374,f,0,140,448,126,90.00,90.00,0,0
Frag,4243779,712135,4243866,712222,f,0,88,248,75,85.23,85.23,0,0
Frag,4243779,704708,4243842,704771,f,0,64,200,57,89.06,89.06,0,0
Frag,4309544,712092,4309661,712209,f,0,118,336,101,85.59,85.59,0,0
Frag,4335307,731849,4335480,732022,f,0,174,600,162,93.10,93.10,0,0
Frag,4309543,704664,4309646,704767,f,0,104,344,95,91.35,91.35,0,0
Frag,4336781,731570,4337225,732014,f,0,445,1604,423,95.06,95.06,0,0
Frag,4335307,729978,4335487,730158,f,0,181,628,169,93.37,93.37,0,0
Frag,4336781,729699,4337236,730154,f,0,456,1592,427,93.64,93.64,0,0
Frag,4334859,726269,4335312,726722,f,0,454,1592,426,93.83,93.83,0,0
Frag,4243801,607010,4243866,607075,f,0,66,232,62,93.94,93.94,0,0
Frag,3842416,138660,3842566,138810,f,0,151,420,128,84.77,84.77,0,0
Frag,4472809,696252,4472912,696355,f,0,104,360,97,93.27,93.27,0,0
Frag,4071590,291193,4072358,291961,f,0,769,3004,760,98.83,98.83,0,0
Frag,4071590,279722,4072366,280498,f,0,777,3012,765,98.46,98.46,0,0
Frag,4376064,577047,4376833,577816,f,0,770,3080,770,100.00,100.00,0,0
Frag,3842469,5586,3842553,5670,f,0,85,292,79,92.94,92.94,0,0
Frag,4309542,430415,4309687,430560,f,0,146,368,119,81.51,81.51,0,0
Frag,4079366,138751,4079437,138822,f,0,72,224,64,88.89,88.89,0,0
Frag,4194050,240433,4194341,240724,f,0,292,1056,278,95.21,95.21,0,0
Frag,4071590,19795,4072357,20562,f,0,768,3064,767,99.87,99.87,0,0
Frag,4376064,291192,4376842,291970,f,0,779,3028,768,98.59,98.59,0,0
Frag,4376065,279722,4376834,280491,f,0,770,3008,761,98.83,98.83,0,0
Frag,4243779,138737,4243866,138824,f,0,88,240,74,84.09,84.09,0,0
Frag,4427821,271032,4428987,272198,f,0,1167,4420,1136,97.34,97.34,0,0
Frag,4376065,19795,4376832,20562,f,0,768,3072,768,100.00,100.00,0,0
Frag,214050,138826,214208,138668,r,0,159,452,136,85.53,85.53,0,0
Frag,273809,138796,273918,138687,r,0,110,328,96,87.27,87.27,0,0
Frag,161755,374721,161841,374635,r,0,87,268,77,88.51,88.51,0,0
Frag,460458,217469,460537,217390,r,0,80,256,72,90.00,90.00,0,0
Frag,460544,217483,460637,217390,r,0,94,296,84,89.36,89.36,0,0
Frag,460644,217483,460737,217390,r,0,94,280,82,87.23,87.23,0,0
Frag,460744,217483,460837,217390,r,0,94,288,83,88.30,88.30,0,0
Frag,659343,20562,660110,19795,r,0,768,2496,696,90.62,90.62,0,0
Frag,543118,138824,543245,138697,r,0,128,360,109,85.16,85.16,0,0
Frag,665444,19794,665609,19629,r,0,166,648,164,98.80,98.80,0,0
Frag,665590,19649,667896,17343,r,0,2307,9004,2279,98.79,98.79,0,0
Frag,667893,17347,685240,0,r,0,17348,68672,17258,99.48,99.48,0,0
Frag,273809,430519,273918,430410,r,0,110,352,99,90.00,90.00,0,0
Frag,353795,374517,353879,374433,r,0,85,252,74,87.06,87.06,0,0
Frag,353892,374518,353978,374432,r,0,87,260,76,87.36,87.36,0,0
Frag,353795,374618,353879,374534,r,0,85,260,75,88.24,88.24,0,0
Frag,353892,374619,353978,374533,r,0,87,268,77,88.51,88.51,0,0
Frag,761977,20562,762747,19792,r,0,771,3076,770,99.87,99.87,0,0
Frag,778206,20562,778974,19794,r,0,769,3060,767,99.74,99.74,0,0
Frag,187744,696297,187814,696227,r,0,71,244,66,92.96,92.96,0,0
Frag,214076,704771,214191,704656,r,0,116,296,95,81.90,81.90,0,0
Frag,214050,712224,214195,712079,r,0,146,400,123,84.25,84.25,0,0
Frag,659341,280491,660110,279722,r,0,770,2488,696,90.39,90.39,0,0
Frag,659340,291963,660110,291193,r,0,771,2492,697,90.40,90.40,0,0
Frag,460496,508177,460591,508082,r,0,96,272,82,85.42,85.42,0,0
Frag,460603,508170,460691,508082,r,0,89,268,78,87.64,87.64,0,0
Frag,460503,508271,460591,508183,r,0,89,268,78,87.64,87.64,0,0
Frag,460696,508177,460791,508082,r,0,96,272,82,85.42,85.42,0,0
Frag,460596,508278,460691,508183,r,0,96,272,82,85.42,85.42,0,0
Frag,460796,508177,460891,508082,r,0,96,272,82,85.42,85.42,0,0
Frag,460703,508271,460791,508183,r,0,89,268,78,87.64,87.64,0,0
Frag,460803,508271,460891,508183,r,0,89,268,78,87.64,87.64,0,0
Frag,263952,712214,264033,712133,r,0,82,256,73,89.02,89.02,0,0
Frag,273809,704767,273918,704658,r,0,110,392,104,94.55,94.55,0,0
Frag,273809,712194,273918,712085,r,0,110,328,96,87.27,87.27,0,0
Frag,997473,20562,998240,19795,r,0,768,3064,767,99.87,99.87,0,0
Frag,214054,812540,214117,812477,r,0,64,224,60,93.75,93.75,0,0
Frag,1019007,20563,1019775,19795,r,0,769,3068,768,99.87,99.87,0,0
Frag,761975,280491,762744,279722,r,0,770,3008,761,98.83,98.83,0,0
Frag,660181,392419,660254,392346,r,0,74,288,73,98.65,98.65,0,0
Frag,761975,291962,762746,291191,r,0,772,3016,763,98.83,98.83,0,0
Frag,778205,280490,778973,279722,r,0,769,3012,761,98.96,98.96,0,0
Frag,778205,291961,778973,291193,r,0,769,3012,761,98.96,98.96,0,0
Frag,712396,376879,712489,376786,r,0,94,256,79,84.04,84.04,0,0
Frag,712396,376979,712494,376881,r,0,99,276,84,84.85,84.85,0,0
Frag,712499,376877,712590,376786,r,0,92,264,79,85.87,85.87,0,0
Frag,712499,376977,712595,376881,r,0,97,284,84,86.60,86.60,0,0
Frag,712400,410618,712504,410514,r,0,105,316,92,87.62,87.62,0,0
Frag,712501,410618,712605,410514,r,0,105,300,90,85.71,85.71,0,0
Frag,370265,755318,370342,755241,r,0,78,256,71,91.03,91.03,0,0
Frag,273809,854546,273918,854437,r,0,110,336,97,88.18,88.18,0,0
Frag,384170,755314,384243,755241,r,0,74,232,66,89.19,89.19,0,0
Frag,1185351,16739,1186703,15387,r,0,1353,5388,1350,99.78,99.78,0,0
Frag,659342,577816,660110,577048,r,0,769,2500,697,90.64,90.64,0,0
Frag,543142,704771,543246,704667,r,0,105,364,98,93.33,93.33,0,0
Frag,543118,712222,543246,712094,r,0,129,340,107,82.95,82.95,0,0
Frag,668499,606194,669865,604828,r,0,1367,5420,1361,99.56,99.56,0,0
Frag,997473,280489,998243,279719,r,0,771,3012,762,98.83,98.83,0,0
Frag,997469,291964,998243,291190,r,0,775,3012,764,98.58,98.58,0,0
Frag,1019008,280489,1019775,279722,r,0,768,3008,760,98.96,98.96,0,0
Frag,925640,382043,926971,380712,r,0,1332,5328,1332,100.00,100.00,0,0
Frag,1019008,291960,1019783,291185,r,0,776,3016,765,98.58,98.58,0,0
Frag,761976,577816,762745,577047,r,0,770,3080,770,100.00,100.00,0,0
Frag,1009026,341718,1009090,341654,r,0,65,156,52,80.00,80.00,0,0
Frag,1009026,341811,1009090,341747,r,0,65,156,52,80.00,80.00,0,0
Frag,778202,577819,778973,577048,r,0,772,3064,769,99.61,99.61,0,0
Frag,1008978,374495,1009105,374368,r,0,128,312,103,80.47,80.47,0,0
Frag,1008978,374596,1009141,374433,r,0,164,456,139,84.76,84.76,0,0
Frag,1008978,374697,1009141,374534,r,0,164,464,140,85.37,85.37,0,0
Frag,1162421,254810,1162563,254668,r,0,143,460,129,90.21,90.21,0,0
Frag,609530,829175,609598,829107,r,0,69,228,63,91.30,91.30,0,0
Frag,1065870,376981,1065940,376911,r,0,71,188,59,83.10,83.10,0,0
Frag,1105672,341996,1105742,341926,r,0,71,196,60,84.51,84.51,0,0
Frag,1083231,376975,1083295,376911,r,0,65,180,55,84.62,84.62,0,0
Frag,1083431,376975,1083495,376911,r,0,65,180,55,84.62,84.62,0,0
Frag,1105672,359444,1105736,359380,r,0,65,180,55,84.62,84.62,0,0
Frag,1105672,359644,1105736,359580,r,0,65,180,55,84.62,84.62,0,0
Frag,1065874,410620,1065940,410554,r,0,67,188,57,85.07,85.07,0,0
Frag,1135382,341996,1135448,341930,r,0,67,188,57,85.07,85.07,0,0
Frag,1083231,410618,1083295,410554,r,0,65,156,52,80.00,80.00,0,0
Frag,1083431,410618,1083495,410554,r,0,65,156,52,80.00,80.00,0,0
Frag,1135382,359444,1135446,359380,r,0,65,156,52,80.00,80.00,0,0
Frag,1135382,359644,1135446,359580,r,0,65,156,52,80.00,80.00,0,0
Frag,1408025,138766,1408105,138686,r,0,81,196,65,80.25,80.25,0,0
Frag,1418149,138825,1418296,138678,r,0,148,424,127,85.81,85.81,0,0
Frag,798259,759717,798341,759635,r,0,83,268,75,90.36,90.36,0,0
Frag,1314542,254800,1314667,254675,r,0,126,472,122,96.83,96.83,0,0
Frag,509040,1065290,509110,1065220,r,0,71,196,60,84.51,84.51,0,0
Frag,997473,577815,998240,577048,r,0,768,3064,767,99.87,99.87,0,0
Frag,310997,1268958,311081,1268874,r,0,85,324,83,97.65,97.65,0,0
Frag,310997,1269252,311081,1269168,r,0,85,324,83,97.65,97.65,0,0
Frag,896399,696374,896546,696227,r,0,148,432,128,86.49,86.49,0,0
Frag,1019008,577815,1019777,577046,r,0,770,3072,769,99.87,99.87,0,0
Frag,1236507,374518,1236650,374375,r,0,144,392,121,84.03,84.03,0,0
Frag,1236507,374619,1236751,374375,r,0,245,652,204,83.27,83.27,0,0
Frag,1236532,374796,1236868,374460,r,0,337,876,278,82.49,82.49,0,0
Frag,1236633,374796,1236868,374561,r,0,236,616,195,82.63,82.63,0,0
Frag,1236734,374796,1236868,374662,r,0,135,356,112,82.96,82.96,0,0
Frag,1103329,508285,1103579,508035,r,0,251,668,209,83.27,83.27,0,0
Frag,1103421,508294,1103584,508131,r,0,164,448,138,84.15,84.15,0,0
Frag,896434,737868,896518,737784,r,0,85,252,74,87.06,87.06,0,0
Frag,661169,1047388,661948,1046609,r,0,780,3000,765,98.08,98.08,0,0
Frag,187748,1532536,187817,1532467,r,0,70,184,58,82.86,82.86,0,0
Frag,187748,1532714,187817,1532645,r,0,70,184,58,82.86,82.86,0,0
Frag,660181,1092333,660254,1092260,r,0,74,288,73,98.65,98.65,0,0
Frag,1185351,606192,1186703,604840,r,0,1353,5380,1349,99.70,99.70,0,0
Frag,1782913,20562,1783696,19779,r,0,784,3008,768,97.96,97.96,0,0
Frag,1717455,138836,1717614,138677,r,0,160,416,132,82.50,82.50,0,0
Frag,896398,981310,896557,981151,r,0,160,416,132,82.50,82.50,0,0
Frag,1910463,20566,1911234,19795,r,0,772,3080,771,99.87,99.87,0,0
Frag,1426588,542639,1426654,542573,r,0,67,228,62,92.54,92.54,0,0
Frag,1271145,704732,1271211,704666,r,0,67,228,62,92.54,92.54,0,0
Frag,1544313,489522,1544425,489410,r,0,113,324,97,85.84,85.84,0,0
Frag,243939,1798075,244100,1797914,r,0,162,448,137,84.57,84.57,0,0
Frag,1217883,829220,1217995,829108,r,0,113,324,97,85.84,85.84,0,0
Frag,1155237,896636,1155378,896495,r,0,142,384,119,83.80,83.80,0,0
Frag,2039573,20562,2040341,19794,r,0,769,3060,767,99.74,99.74,0,0
Frag,1632413,430550,1632554,430409,r,0,142,384,119,83.80,83.80,0,0
Frag,1782913,280489,1783681,279721,r,0,769,3036,764,99.35,99.35,0,0
Frag,1782913,291960,1783680,291193,r,0,768,3032,763,99.35,99.35,0,0
Frag,1418174,704771,1418289,704656,r,0,116,360,103,88.79,88.79,0,0
Frag,1426578,696367,1426693,696252,r,0,116,360,103,88.79,88.79,0,0
Frag,1418153,712219,1418293,712079,r,0,141,396,120,85.11,85.11,0,0
Frag,1434001,696371,1434141,696231,r,0,141,396,120,85.11,85.11,0,0
Frag,1827379,317045,1828636,315788,r,0,1258,5016,1256,99.84,99.84,0,0
Frag,1109117,1047381,1109889,1046609,r,0,773,2988,760,98.32,98.32,0,0
Frag,1132605,1047378,1133374,1046609,r,0,770,2992,759,98.57,98.57,0,0
Frag,1910467,280489,1911234,279722,r,0,768,3000,759,98.83,98.83,0,0
Frag,2172967,20562,2173739,19790,r,0,773,3060,769,99.48,99.48,0,0
Frag,1910467,291960,1911234,291193,r,0,768,3000,759,98.83,98.83,0,0
Frag,1527683,696293,1527746,696230,r,0,64,216,59,92.19,92.19,0,0
Frag,1329459,896648,1329611,896496,r,0,153,396,126,82.35,82.35,0,0
Frag,1418152,812540,1418215,812477,r,0,64,208,58,90.62,90.62,0,0
Frag,1632414,607077,1632566,606925,r,0,153,396,126,82.35,82.35,0,0
Frag,1544312,696368,1544453,696227,r,0,142,400,121,85.21,85.21,0,0
Frag,1418149,829248,1418290,829107,r,0,142,400,121,85.21,85.21,0,0
Frag,1418162,854562,1418296,854428,r,0,135,404,118,87.41,87.41,0,0
Frag,1434056,842522,1434120,842458,r,0,65,172,54,83.08,83.08,0,0
Frag,2039572,280490,2040340,279722,r,0,769,3012,761,98.96,98.96,0,0
Frag,1426578,896637,1426689,896526,r,0,112,352,100,89.29,89.29,0,0
Frag,1434001,896641,1434146,896496,r,0,146,416,125,85.62,85.62,0,0
Frag,2039572,291961,2040340,291193,r,0,769,3012,761,98.96,98.96,0,0
Frag,1632444,704767,1632555,704656,r,0,112,352,100,89.29,89.29,0,0
Frag,1632414,712224,1632559,712079,r,0,146,416,125,85.62,85.62,0,0
Frag,729461,1618776,730798,1617439,r,0,1338,5328,1335,99.78,99.78,0,0
Frag,1302516,1047377,1303284,1046609,r,0,769,2996,759,98.70,98.70,0,0
Frag,1782913,577815,1783680,577048,r,0,768,2992,758,98.70,98.70,0,0
Frag,1326214,1047376,1326981,1046609,r,0,768,2992,758,98.70,98.70,0,0
Frag,2236540,138826,2236607,138759,r,0,68,192,58,85.29,85.29,0,0
Frag,1827381,567488,1828639,566230,r,0,1259,5036,1259,100.00,100.00,0,0
Frag,1355775,1047377,1356543,1046609,r,0,769,2988,758,98.57,98.57,0,0
Frag,1426578,981302,1426689,981191,r,0,112,328,97,86.61,86.61,0,0
Frag,1434001,981306,1434137,981170,r,0,137,380,116,84.67,84.67,0,0
Frag,1370637,1047376,1371417,1046596,r,0,781,2996,765,97.95,97.95,0,0
Frag,1717495,704767,1717606,704656,r,0,112,328,97,86.61,86.61,0,0
Frag,1527683,896563,1527755,896491,r,0,73,252,68,93.15,93.15,0,0
Frag,896480,1532536,896547,1532469,r,0,68,192,58,85.29,85.29,0,0
Frag,896480,1532714,896547,1532647,r,0,68,192,58,85.29,85.29,0,0
Frag,1717474,712215,1717610,712079,r,0,137,380,116,84.67,84.67,0,0
Frag,1544312,896638,1544454,896496,r,0,143,380,119,83.22,83.22,0,0
Frag,1632409,812549,1632481,812477,r,0,73,252,68,93.15,93.15,0,0
Frag,2172967,280489,2173734,279722,r,0,768,3008,760,98.96,98.96,0,0
Frag,1632414,829249,1632556,829107,r,0,143,380,119,83.22,83.22,0,0
Frag,2172957,291970,2173741,291186,r,0,785,3028,771,98.22,98.22,0,0
Frag,1910467,577815,1911234,577048,r,0,768,3072,768,100.00,100.00,0,0
Frag,214052,2282210,214210,2282052,r,0,159,396,129,81.13,81.13,0,0
Frag,526354,1973106,526429,1973031,r,0,76,304,76,100.00,100.00,0,0
Frag,526466,1973106,526541,1973031,r,0,76,304,76,100.00,100.00,0,0
Frag,526577,1973106,526652,1973031,r,0,76,304,76,100.00,100.00,0,0
Frag,263952,2282202,264031,2282123,r,0,80,256,72,90.00,90.00,0,0
Frag,2155439,392423,2156703,391159,r,0,1265,5052,1264,99.92,99.92,0,0
Frag,925639,1633315,926345,1632609,r,0,707,2828,707,100.00,100.00,0,0
Frag,353794,2226790,353879,2226705,r,0,86,248,74,86.05,86.05,0,0
Frag,353893,2226789,353978,2226704,r,0,86,248,74,86.05,86.05,0,0
Frag,2039569,577819,2040340,577048,r,0,772,3064,769,99.61,99.61,0,0
Frag,1030661,1612945,1030735,1612871,r,0,75,204,63,84.00,84.00,0,0
Frag,2236614,430474,2236679,430409,r,0,66,176,55,83.33,83.33,0,0
Frag,1844876,842522,1844940,842458,r,0,65,188,56,86.15,86.15,0,0
Frag,1155237,1532608,1155302,1532543,r,0,66,176,55,83.33,83.33,0,0
Frag,1155237,1532786,1155302,1532721,r,0,66,176,55,83.33,83.33,0,0
Frag,2669274,20562,2670041,19795,r,0,768,3056,766,99.74,99.74,0,0
Frag,1632415,1065312,1632575,1065152,r,0,161,452,137,85.09,85.09,0,0
